Passenger ID,Time (seconds),Floor,Direction (Up/Down),Destination Floor
1948,13680.0,5,Up,6
1949,13710.0,3,Down,2
1950,13710.0,3,Down,1
1951,13710.0,3,Down,1
1952,13740.0,2,Down,1
1953,13740.0,2,Down,1
1954,13740.0,2,Down,1
1955,13740.0,2,Down,1
1956,13770.0,6,Down,3
1957,13770.0,6,Down,4
1958,13770.0,6,Down,5
1959,13800.0,6,Up,6
1960,13830.0,3,Down,2
1961,13830.0,3,Down,1
1962,13860.0,1,Down,1
1963,13860.0,1,Down,1
1964,13890.0,1,Down,1
1965,13890.0,1,Down,1
1966,13890.0,1,Down,1
1967,13890.0,1,Down,1
1968,13920.0,4,Down,1
1969,13950.0,4,Up,5
1970,13950.0,4,Up,5
1971,13950.0,4,Up,6
1972,13950.0,4,Up,6
1973,13980.0,6,Up,6
1974,13980.0,6,Up,6
1975,13980.0,6,Up,6
1976,14010.0,6,Up,6
1977,14040.0,1,Down,1
1978,14040.0,1,Down,1
1979,14040.0,1,Down,1
1980,14040.0,1,Down,1
1981,14070.0,2,Up,3
1982,14070.0,2,Up,3
1983,14070.0,2,Up,3
1984,14100.0,6,Down,4
1985,14100.0,6,Down,4
1986,14100.0,6,Down,5
1987,14100.0,6,Down,4
1988,14130.0,2,Down,1
1989,14130.0,2,Down,1
1990,14130.0,2,Down,1
1991,14160.0,4,Up,6
1992,14160.0,4,Up,6
1993,14160.0,4,Up,5
1994,14160.0,4,Up,5
1995,14190.0,5,Up,6
1996,14190.0,5,Up,6
1997,14220.0,3,Up,6
1998,14220.0,3,Up,6
1999,14220.0,3,Up,4
2000,14220.0,3,Up,5
2001,14250.0,6,Down,1
2002,14280.0,6,Up,6
2003,14310.0,5,Down,4
2004,14310.0,5,Down,1
2005,14340.0,3,Down,2
2006,14340.0,3,Down,2
2007,14340.0,3,Down,2
2008,14370.0,6,Up,6
2009,14370.0,6,Up,6
2010,14400.0,2,Down,1
2011,14400.0,2,Down,1
2012,14400.0,2,Down,1
2013,14400.0,2,Down,1
2014,14400.0,2,Down,1
2015,14430.0,4,Down,1
2016,14430.0,4,Down,1
2017,14430.0,4,Down,1
2018,14430.0,4,Down,1
2019,14430.0,4,Down,1
2020,14460.0,6,Down,1
2021,14460.0,6,Down,1
2022,14460.0,6,Down,1
2023,14460.0,6,Down,1
2024,14460.0,6,Down,1
2025,14490.0,4,Down,1
2026,14490.0,4,Down,1
2027,14490.0,4,Down,1
2028,14490.0,4,Down,1
2029,14490.0,4,Down,1
2030,14490.0,4,Down,1
2031,14490.0,4,Down,1
2032,14490.0,4,Down,1
2033,14490.0,4,Down,1
2034,14490.0,4,Down,1
2035,14490.0,4,Down,1
2036,14520.0,3,Down,1
2037,14520.0,3,Down,1
2038,14520.0,3,Down,1
2039,14520.0,3,Down,1
2040,14520.0,3,Down,1
2041,14520.0,3,Down,1
2042,14520.0,3,Down,1
2043,14520.0,3,Down,1
2044,14520.0,3,Down,1
2045,14520.0,3,Down,1
2046,14520.0,3,Down,1
2047,14520.0,3,Down,1
2048,14520.0,3,Down,1
2049,14550.0,5,Down,1
2050,14550.0,5,Down,1
2051,14550.0,5,Down,1
2052,14550.0,5,Down,1
2053,14550.0,5,Down,1
2054,14550.0,5,Down,1
2055,14550.0,5,Down,1
2056,14550.0,5,Down,1
2057,14550.0,5,Down,1
2058,14550.0,5,Down,1
2059,14550.0,5,Down,1
2060,14550.0,5,Down,1
2061,14580.0,3,Down,1
2062,14580.0,3,Down,1
2063,14580.0,3,Down,1
2064,14580.0,3,Down,1
2065,14580.0,3,Down,1
2066,14580.0,3,Down,1
2067,14580.0,3,Down,1
2068,14580.0,3,Down,1
2069,14580.0,3,Down,1
2070,14580.0,3,Down,1
2071,14580.0,3,Down,1
2072,14610.0,3,Down,1
2073,14610.0,3,Down,1
2074,14610.0,3,Down,1
2075,14610.0,3,Down,1
2076,14610.0,3,Down,1
2077,14610.0,3,Down,1
2078,14610.0,3,Down,1
2079,14640.0,4,Down,1
2080,14640.0,4,Down,1
2081,14640.0,4,Down,1
2082,14640.0,4,Down,1
2083,14640.0,4,Down,1
2084,14640.0,4,Down,1
2085,14640.0,4,Down,1
2086,14640.0,4,Down,1
2087,14640.0,4,Down,1
2088,14640.0,4,Down,1
2089,14640.0,4,Down,1
2090,14670.0,5,Down,1
2091,14670.0,5,Down,1
2092,14670.0,5,Down,1
2093,14670.0,5,Down,1
2094,14670.0,5,Down,1
2095,14670.0,5,Down,1
2096,14670.0,5,Down,1
2097,14670.0,5,Down,1
2098,14670.0,5,Down,1
2099,14700.0,6,Down,1
2100,14700.0,6,Down,1
2101,14700.0,6,Down,1
2102,14700.0,6,Down,1
2103,14700.0,6,Down,1
2104,14700.0,6,Down,1
2105,14700.0,6,Down,1
2106,14700.0,6,Down,1
2107,14700.0,6,Down,1
2108,14700.0,6,Down,1
2109,14700.0,6,Down,1
2110,14700.0,6,Down,1
2111,14730.0,2,Down,1
2112,14730.0,2,Down,1
2113,14730.0,2,Down,1
2114,14730.0,2,Down,1
2115,14730.0,2,Down,1
2116,14730.0,2,Down,1
2117,14730.0,2,Down,1
2118,14730.0,2,Down,1
2119,14730.0,2,Down,1
2120,14730.0,2,Down,1
2121,14730.0,2,Down,1
2122,14730.0,2,Down,1
2123,14730.0,2,Down,1
2124,14730.0,2,Down,1
2125,14760.0,2,Down,1
2126,14760.0,2,Down,1
2127,14760.0,2,Down,1
2128,14760.0,2,Down,1
2129,14760.0,2,Down,1
2130,14790.0,5,Down,1
2131,14790.0,5,Down,1
2132,14790.0,5,Down,1
2133,14790.0,5,Down,1
2134,14790.0,5,Down,1
2135,14790.0,5,Down,1
2136,14790.0,5,Down,1
2137,14790.0,5,Down,1
2138,14790.0,5,Down,1
2139,14790.0,5,Down,1
2140,14820.0,2,Down,1
2141,14820.0,2,Down,1
2142,14820.0,2,Down,1
2143,14820.0,2,Down,1
2144,14820.0,2,Down,1
2145,14820.0,2,Down,1
2146,14820.0,2,Down,1
2147,14820.0,2,Down,1
2148,14820.0,2,Down,1
2149,14820.0,2,Down,1
2150,14820.0,2,Down,1
2151,14850.0,6,Down,1
2152,14850.0,6,Down,1
2153,14850.0,6,Down,1
2154,14850.0,6,Down,1
2155,14850.0,6,Down,1
2156,14850.0,6,Down,1
2157,14850.0,6,Down,1
2158,14850.0,6,Down,1
2159,14880.0,5,Down,1
2160,14880.0,5,Down,1
2161,14880.0,5,Down,1
2162,14880.0,5,Down,1
2163,14880.0,5,Down,1
2164,14910.0,5,Down,1
2165,14910.0,5,Down,1
2166,14910.0,5,Down,1
2167,14910.0,5,Down,1
2168,14910.0,5,Down,1
2169,14940.0,6,Down,1
2170,14940.0,6,Down,1
2171,14940.0,6,Down,1
2172,14940.0,6,Down,1
2173,14940.0,6,Down,1
2174,14940.0,6,Down,1
2175,14940.0,6,Down,1
2176,14970.0,6,Down,1
2177,14970.0,6,Down,1
2178,14970.0,6,Down,1
2179,14970.0,6,Down,1
2180,14970.0,6,Down,1
2181,14970.0,6,Down,1
2182,14970.0,6,Down,1
2183,14970.0,6,Down,1
2184,14970.0,6,Down,1
2185,14970.0,6,Down,1
2186,14970.0,6,Down,1
2187,14970.0,6,Down,1
2188,14970.0,6,Down,1
2189,14970.0,6,Down,1
2190,15000.0,4,Down,1
2191,15000.0,4,Down,1
2192,15000.0,4,Down,1
2193,15000.0,4,Down,1
2194,15000.0,4,Down,1
2195,15000.0,4,Down,1
2196,15000.0,4,Down,1
2197,15000.0,4,Down,1
2198,15000.0,4,Down,1
2199,15000.0,4,Down,1
2200,15000.0,4,Down,1
2201,15000.0,4,Down,1
2202,15030.0,6,Down,1
2203,15030.0,6,Down,1
2204,15030.0,6,Down,1
2205,15030.0,6,Down,1
2206,15030.0,6,Down,1
2207,15030.0,6,Down,1
2208,15030.0,6,Down,1
2209,15030.0,6,Down,1
2210,15030.0,6,Down,1
2211,15030.0,6,Down,1
2212,15030.0,6,Down,1
2213,15030.0,6,Down,1
2214,15030.0,6,Down,1
2215,15060.0,3,Down,1
2216,15060.0,3,Down,1
2217,15060.0,3,Down,1
2218,15060.0,3,Down,1
2219,15060.0,3,Down,1
2220,15090.0,6,Down,1
2221,15090.0,6,Down,1
2222,15090.0,6,Down,1
2223,15090.0,6,Down,1
2224,15090.0,6,Down,1
2225,15090.0,6,Down,1
2226,15120.0,2,Down,1
2227,15120.0,2,Down,1
2228,15120.0,2,Down,1
2229,15120.0,2,Down,1
2230,15120.0,2,Down,1
2231,15120.0,2,Down,1
2232,15120.0,2,Down,1
2233,15150.0,3,Down,1
2234,15150.0,3,Down,1
2235,15150.0,3,Down,1
2236,15150.0,3,Down,1
2237,15150.0,3,Down,1
2238,15180.0,6,Down,1
2239,15180.0,6,Down,1
2240,15180.0,6,Down,1
2241,15180.0,6,Down,1
2242,15180.0,6,Down,1
2243,15180.0,6,Down,1
2244,15180.0,6,Down,1
2245,15180.0,6,Down,1
2246,15180.0,6,Down,1
2247,15180.0,6,Down,1
2248,15180.0,6,Down,1
2249,15180.0,6,Down,1
2250,15180.0,6,Down,1
2251,15210.0,5,Down,1
2252,15210.0,5,Down,1
2253,15210.0,5,Down,1
2254,15210.0,5,Down,1
2255,15210.0,5,Down,1
2256,15210.0,5,Down,1
2257,15210.0,5,Down,1
2258,15210.0,5,Down,1
2259,15210.0,5,Down,1
2260,15210.0,5,Down,1
2261,15210.0,5,Down,1
2262,15210.0,5,Down,1
2263,15210.0,5,Down,1
2264,15240.0,4,Down,1
2265,15240.0,4,Down,1
2266,15240.0,4,Down,1
2267,15240.0,4,Down,1
2268,15240.0,4,Down,1
2269,15240.0,4,Down,1
2270,15240.0,4,Down,1
2271,15240.0,4,Down,1
2272,15240.0,4,Down,1
2273,15240.0,4,Down,1
2274,15240.0,4,Down,1
2275,15240.0,4,Down,1
2276,15240.0,4,Down,1
2277,15240.0,4,Down,1
2278,15270.0,4,Down,1
2279,15270.0,4,Down,1
2280,15270.0,4,Down,1
2281,15270.0,4,Down,1
2282,15270.0,4,Down,1
2283,15270.0,4,Down,1
2284,15270.0,4,Down,1
2285,15270.0,4,Down,1
2286,15270.0,4,Down,1
2287,15300.0,3,Down,1
2288,15300.0,3,Down,1
2289,15300.0,3,Down,1
2290,15300.0,3,Down,1
2291,15300.0,3,Down,1
2292,15300.0,3,Down,1
2293,15300.0,3,Down,1
2294,15300.0,3,Down,1
2295,15300.0,3,Down,1
2296,15300.0,3,Down,1
2297,15300.0,3,Down,1
2298,15300.0,3,Down,1
2299,15300.0,3,Down,1
2300,15330.0,6,Down,1
2301,15330.0,6,Down,1
2302,15330.0,6,Down,1
2303,15330.0,6,Down,1
2304,15330.0,6,Down,1
2305,15330.0,6,Down,1
2306,15330.0,6,Down,1
2307,15330.0,6,Down,1
2308,15330.0,6,Down,1
2309,15330.0,6,Down,1
2310,15330.0,6,Down,1
2311,15360.0,3,Down,1
2312,15360.0,3,Down,1
2313,15360.0,3,Down,1
2314,15360.0,3,Down,1
2315,15360.0,3,Down,1
2316,15390.0,5,Down,1
2317,15390.0,5,Down,1
2318,15390.0,5,Down,1
2319,15390.0,5,Down,1
2320,15390.0,5,Down,1
2321,15390.0,5,Down,1
2322,15390.0,5,Down,1
2323,15390.0,5,Down,1
2324,15390.0,5,Down,1
2325,15390.0,5,Down,1
2326,15420.0,2,Down,1
2327,15420.0,2,Down,1
2328,15420.0,2,Down,1
2329,15420.0,2,Down,1
2330,15420.0,2,Down,1
2331,15420.0,2,Down,1
2332,15420.0,2,Down,1
2333,15420.0,2,Down,1
2334,15420.0,2,Down,1
2335,15420.0,2,Down,1
2336,15420.0,2,Down,1
2337,15450.0,4,Down,1
2338,15450.0,4,Down,1
2339,15450.0,4,Down,1
2340,15450.0,4,Down,1
2341,15450.0,4,Down,1
2342,15450.0,4,Down,1
2343,15450.0,4,Down,1
2344,15480.0,2,Down,1
2345,15480.0,2,Down,1
2346,15480.0,2,Down,1
2347,15480.0,2,Down,1
2348,15480.0,2,Down,1
2349,15480.0,2,Down,1
2350,15480.0,2,Down,1
2351,15480.0,2,Down,1
2352,15480.0,2,Down,1
2353,15480.0,2,Down,1
2354,15480.0,2,Down,1
2355,15510.0,5,Down,1
2356,15510.0,5,Down,1
2357,15510.0,5,Down,1
2358,15510.0,5,Down,1
2359,15510.0,5,Down,1
2360,15510.0,5,Down,1
2361,15510.0,5,Down,1
2362,15510.0,5,Down,1
2363,15510.0,5,Down,1
2364,15510.0,5,Down,1
2365,15540.0,4,Down,1
2366,15540.0,4,Down,1
2367,15540.0,4,Down,1
2368,15540.0,4,Down,1
2369,15540.0,4,Down,1
2370,15540.0,4,Down,1
2371,15570.0,2,Down,1
2372,15570.0,2,Down,1
2373,15570.0,2,Down,1
2374,15570.0,2,Down,1
2375,15570.0,2,Down,1
2376,15570.0,2,Down,1
2377,15570.0,2,Down,1
2378,15600.0,5,Down,1
2379,15600.0,5,Down,1
2380,15600.0,5,Down,1
2381,15600.0,5,Down,1
2382,15600.0,5,Down,1
2383,15600.0,5,Down,1
2384,15600.0,5,Down,1
2385,15600.0,5,Down,1
2386,15600.0,5,Down,1
2387,15600.0,5,Down,1
2388,15630.0,4,Down,1
2389,15630.0,4,Down,1
2390,15630.0,4,Down,1
2391,15630.0,4,Down,1
2392,15630.0,4,Down,1
2393,15630.0,4,Down,1
2394,15630.0,4,Down,1
2395,15630.0,4,Down,1
2396,15630.0,4,Down,1
2397,15630.0,4,Down,1
2398,15630.0,4,Down,1
2399,15630.0,4,Down,1
2400,15630.0,4,Down,1
2401,15630.0,4,Down,1
2402,15660.0,4,Down,1
2403,15660.0,4,Down,1
2404,15660.0,4,Down,1
2405,15660.0,4,Down,1
2406,15660.0,4,Down,1
2407,15660.0,4,Down,1
2408,15690.0,6,Down,1
2409,15690.0,6,Down,1
2410,15690.0,6,Down,1
2411,15690.0,6,Down,1
2412,15690.0,6,Down,1
2413,15690.0,6,Down,1
2414,15690.0,6,Down,1
2415,15690.0,6,Down,1
2416,15690.0,6,Down,1
2417,15720.0,5,Down,1
2418,15720.0,5,Down,1
2419,15720.0,5,Down,1
2420,15720.0,5,Down,1
2421,15720.0,5,Down,1
2422,15720.0,5,Down,1
2423,15720.0,5,Down,1
2424,15720.0,5,Down,1
2425,15720.0,5,Down,1
2426,15750.0,3,Down,1
2427,15750.0,3,Down,1
2428,15750.0,3,Down,1
2429,15750.0,3,Down,1
2430,15750.0,3,Down,1
2431,15750.0,3,Down,1
2432,15750.0,3,Down,1
2433,15780.0,2,Down,1
2434,15780.0,2,Down,1
2435,15780.0,2,Down,1
2436,15780.0,2,Down,1
2437,15780.0,2,Down,1
2438,15780.0,2,Down,1
2439,15780.0,2,Down,1
2440,15780.0,2,Down,1
2441,15780.0,2,Down,1
2442,15780.0,2,Down,1
2443,15780.0,2,Down,1
2444,15780.0,2,Down,1
2445,15780.0,2,Down,1
2446,15810.0,2,Down,1
2447,15810.0,2,Down,1
2448,15810.0,2,Down,1
2449,15810.0,2,Down,1
2450,15810.0,2,Down,1
2451,15810.0,2,Down,1
2452,15810.0,2,Down,1
2453,15810.0,2,Down,1
2454,15840.0,5,Down,1
2455,15840.0,5,Down,1
2456,15840.0,5,Down,1
2457,15840.0,5,Down,1
2458,15840.0,5,Down,1
2459,15840.0,5,Down,1
2460,15840.0,5,Down,1
2461,15870.0,4,Down,1
2462,15870.0,4,Down,1
2463,15870.0,4,Down,1
2464,15870.0,4,Down,1
2465,15870.0,4,Down,1
2466,15870.0,4,Down,1
2467,15870.0,4,Down,1
2468,15870.0,4,Down,1
2469,15870.0,4,Down,1
2470,15870.0,4,Down,1
2471,15870.0,4,Down,1
2472,15870.0,4,Down,1
2473,15900.0,3,Down,1
2474,15900.0,3,Down,1
2475,15900.0,3,Down,1
2476,15900.0,3,Down,1
2477,15900.0,3,Down,1
2478,15900.0,3,Down,1
2479,15900.0,3,Down,1
2480,15930.0,3,Down,1
2481,15930.0,3,Down,1
2482,15930.0,3,Down,1
2483,15930.0,3,Down,1
2484,15930.0,3,Down,1
2485,15930.0,3,Down,1
2486,15930.0,3,Down,1
2487,15930.0,3,Down,1
2488,15960.0,6,Down,1
2489,15960.0,6,Down,1
2490,15960.0,6,Down,1
2491,15960.0,6,Down,1
2492,15960.0,6,Down,1
2493,15960.0,6,Down,1
2494,15960.0,6,Down,1
2495,15960.0,6,Down,1
2496,15960.0,6,Down,1
2497,15960.0,6,Down,1
2498,15990.0,6,Down,1
2499,15990.0,6,Down,1
2500,15990.0,6,Down,1
2501,15990.0,6,Down,1
2502,15990.0,6,Down,1
2503,15990.0,6,Down,1
2504,15990.0,6,Down,1
2505,15990.0,6,Down,1
2506,15990.0,6,Down,1
2507,15990.0,6,Down,1
2508,15990.0,6,Down,1
2509,16020.0,5,Down,1
2510,16020.0,5,Down,1
2511,16020.0,5,Down,1
2512,16020.0,5,Down,1
2513,16020.0,5,Down,1
2514,16020.0,5,Down,1
2515,16050.0,3,Down,1
2516,16050.0,3,Down,1
2517,16050.0,3,Down,1
2518,16050.0,3,Down,1
2519,16050.0,3,Down,1
2520,16050.0,3,Down,1
2521,16050.0,3,Down,1
2522,16050.0,3,Down,1
2523,16050.0,3,Down,1
2524,16050.0,3,Down,1
2525,16050.0,3,Down,1
2526,16050.0,3,Down,1
2527,16050.0,3,Down,1
2528,16050.0,3,Down,1
2529,16080.0,5,Down,1
2530,16080.0,5,Down,1
2531,16080.0,5,Down,1
2532,16080.0,5,Down,1
2533,16080.0,5,Down,1
2534,16080.0,5,Down,1
2535,16080.0,5,Down,1
2536,16080.0,5,Down,1
2537,16080.0,5,Down,1
2538,16080.0,5,Down,1
2539,16080.0,5,Down,1
2540,16110.0,2,Down,1
2541,16110.0,2,Down,1
2542,16110.0,2,Down,1
2543,16110.0,2,Down,1
2544,16110.0,2,Down,1
2545,16110.0,2,Down,1
2546,16110.0,2,Down,1
2547,16110.0,2,Down,1
2548,16110.0,2,Down,1
2549,16110.0,2,Down,1
2550,16110.0,2,Down,1
2551,16110.0,2,Down,1
2552,16110.0,2,Down,1
2553,16110.0,2,Down,1
2554,16140.0,5,Down,1
2555,16140.0,5,Down,1
2556,16140.0,5,Down,1
2557,16140.0,5,Down,1
2558,16140.0,5,Down,1
2559,16140.0,5,Down,1
2560,16140.0,5,Down,1
2561,16140.0,5,Down,1
2562,16140.0,5,Down,1
2563,16140.0,5,Down,1
2564,16140.0,5,Down,1
2565,16170.0,4,Down,1
2566,16170.0,4,Down,1
2567,16170.0,4,Down,1
2568,16170.0,4,Down,1
2569,16170.0,4,Down,1
2570,16170.0,4,Down,1
2571,16170.0,4,Down,1
2572,16200.0,2,Down,1
2573,16200.0,2,Down,1
2574,16200.0,2,Down,1
2575,16200.0,2,Down,1
2576,16200.0,2,Down,1
2577,16200.0,2,Down,1
2578,16200.0,2,Down,1
2579,16230.0,5,Down,1
2580,16230.0,5,Down,1
2581,16230.0,5,Down,1
2582,16230.0,5,Down,1
2583,16230.0,5,Down,1
2584,16230.0,5,Down,1
2585,16230.0,5,Down,1
2586,16260.0,5,Down,1
2587,16260.0,5,Down,1
2588,16260.0,5,Down,1
2589,16260.0,5,Down,1
2590,16260.0,5,Down,1
2591,16290.0,6,Down,1
2592,16290.0,6,Down,1
2593,16290.0,6,Down,1
2594,16290.0,6,Down,1
2595,16290.0,6,Down,1
2596,16320.0,5,Down,1
2597,16320.0,5,Down,1
2598,16320.0,5,Down,1
2599,16320.0,5,Down,1
2600,16320.0,5,Down,1
2601,16320.0,5,Down,1
2602,16320.0,5,Down,1
2603,16320.0,5,Down,1
2604,16320.0,5,Down,1
2605,16320.0,5,Down,1
2606,16320.0,5,Down,1
2607,16320.0,5,Down,1
2608,16350.0,4,Down,1
2609,16350.0,4,Down,1
2610,16350.0,4,Down,1
2611,16350.0,4,Down,1
2612,16350.0,4,Down,1
2613,16350.0,4,Down,1
2614,16350.0,4,Down,1
2615,16380.0,5,Down,1
2616,16380.0,5,Down,1
2617,16380.0,5,Down,1
2618,16380.0,5,Down,1
2619,16380.0,5,Down,1
2620,16380.0,5,Down,1
2621,16380.0,5,Down,1
2622,16380.0,5,Down,1
2623,16410.0,4,Down,1
2624,16410.0,4,Down,1
2625,16410.0,4,Down,1
2626,16410.0,4,Down,1
2627,16410.0,4,Down,1
2628,16410.0,4,Down,1
2629,16410.0,4,Down,1
2630,16410.0,4,Down,1
2631,16410.0,4,Down,1
2632,16440.0,2,Down,1
2633,16440.0,2,Down,1
2634,16440.0,2,Down,1
2635,16440.0,2,Down,1
2636,16440.0,2,Down,1
2637,16440.0,2,Down,1
2638,16440.0,2,Down,1
2639,16440.0,2,Down,1
2640,16440.0,2,Down,1
2641,16440.0,2,Down,1
2642,16440.0,2,Down,1
2643,16440.0,2,Down,1
2644,16470.0,6,Down,1
2645,16470.0,6,Down,1
2646,16470.0,6,Down,1
2647,16470.0,6,Down,1
2648,16470.0,6,Down,1
2649,16470.0,6,Down,1
2650,16500.0,2,Down,1
2651,16500.0,2,Down,1
2652,16500.0,2,Down,1
2653,16500.0,2,Down,1
2654,16500.0,2,Down,1
2655,16500.0,2,Down,1
2656,16500.0,2,Down,1
2657,16500.0,2,Down,1
2658,16500.0,2,Down,1
2659,16530.0,2,Down,1
2660,16530.0,2,Down,1
2661,16530.0,2,Down,1
2662,16530.0,2,Down,1
2663,16530.0,2,Down,1
2664,16560.0,2,Down,1
2665,16560.0,2,Down,1
2666,16560.0,2,Down,1
2667,16560.0,2,Down,1
2668,16560.0,2,Down,1
2669,16590.0,6,Down,1
2670,16590.0,6,Down,1
2671,16590.0,6,Down,1
2672,16590.0,6,Down,1
2673,16590.0,6,Down,1
2674,16590.0,6,Down,1
2675,16590.0,6,Down,1
2676,16590.0,6,Down,1
2677,16590.0,6,Down,1
2678,16590.0,6,Down,1
2679,16590.0,6,Down,1
2680,16590.0,6,Down,1
2681,16590.0,6,Down,1
2682,16620.0,4,Down,1
2683,16620.0,4,Down,1
2684,16620.0,4,Down,1
2685,16620.0,4,Down,1
2686,16620.0,4,Down,1
2687,16650.0,5,Down,1
2688,16650.0,5,Down,1
2689,16650.0,5,Down,1
2690,16650.0,5,Down,1
2691,16650.0,5,Down,1
2692,16650.0,5,Down,1
2693,16650.0,5,Down,1
2694,16650.0,5,Down,1
2695,16650.0,5,Down,1
2696,16650.0,5,Down,1
2697,16650.0,5,Down,1
2698,16650.0,5,Down,1
2699,16680.0,4,Down,1
2700,16680.0,4,Down,1
2701,16680.0,4,Down,1
2702,16680.0,4,Down,1
2703,16680.0,4,Down,1
2704,16680.0,4,Down,1
2705,16680.0,4,Down,1
2706,16680.0,4,Down,1
2707,16680.0,4,Down,1
2708,16680.0,4,Down,1
2709,16680.0,4,Down,1
2710,16680.0,4,Down,1
2711,16680.0,4,Down,1
2712,16710.0,3,Down,1
2713,16710.0,3,Down,1
2714,16710.0,3,Down,1
2715,16710.0,3,Down,1
2716,16710.0,3,Down,1
2717,16710.0,3,Down,1
2718,16710.0,3,Down,1
2719,16710.0,3,Down,1
2720,16710.0,3,Down,1
2721,16710.0,3,Down,1
2722,16710.0,3,Down,1
2723,16710.0,3,Down,1
2724,16710.0,3,Down,1
2725,16740.0,5,Down,1
2726,16740.0,5,Down,1
2727,16740.0,5,Down,1
2728,16740.0,5,Down,1
2729,16740.0,5,Down,1
2730,16740.0,5,Down,1
2731,16740.0,5,Down,1
2732,16740.0,5,Down,1
2733,16770.0,6,Down,1
2734,16770.0,6,Down,1
2735,16770.0,6,Down,1
2736,16770.0,6,Down,1
2737,16770.0,6,Down,1
2738,16770.0,6,Down,1
2739,16770.0,6,Down,1
2740,16770.0,6,Down,1
2741,16770.0,6,Down,1
2742,16770.0,6,Down,1
2743,16770.0,6,Down,1
2744,16800.0,5,Down,1
2745,16800.0,5,Down,1
2746,16800.0,5,Down,1
2747,16800.0,5,Down,1
2748,16800.0,5,Down,1
2749,16830.0,2,Down,1
2750,16830.0,2,Down,1
2751,16830.0,2,Down,1
2752,16830.0,2,Down,1
2753,16830.0,2,Down,1
2754,16830.0,2,Down,1
2755,16860.0,5,Down,1
2756,16860.0,5,Down,1
2757,16860.0,5,Down,1
2758,16860.0,5,Down,1
2759,16860.0,5,Down,1
2760,16860.0,5,Down,1
2761,16890.0,3,Down,1
2762,16890.0,3,Down,1
2763,16890.0,3,Down,1
2764,16890.0,3,Down,1
2765,16890.0,3,Down,1
2766,16890.0,3,Down,1
2767,16890.0,3,Down,1
2768,16890.0,3,Down,1
2769,16890.0,3,Down,1
2770,16890.0,3,Down,1
2771,16890.0,3,Down,1
2772,16920.0,4,Down,1
2773,16920.0,4,Down,1
2774,16920.0,4,Down,1
2775,16920.0,4,Down,1
2776,16920.0,4,Down,1
2777,16920.0,4,Down,1
2778,16920.0,4,Down,1
2779,16920.0,4,Down,1
2780,16920.0,4,Down,1
2781,16950.0,3,Down,1
2782,16950.0,3,Down,1
2783,16950.0,3,Down,1
2784,16950.0,3,Down,1
2785,16950.0,3,Down,1
2786,16950.0,3,Down,1
2787,16950.0,3,Down,1
2788,16950.0,3,Down,1
2789,16950.0,3,Down,1
2790,16950.0,3,Down,1
2791,16950.0,3,Down,1
2792,16950.0,3,Down,1
2793,16950.0,3,Down,1
2794,16950.0,3,Down,1
2795,16980.0,2,Down,1
2796,16980.0,2,Down,1
2797,16980.0,2,Down,1
2798,16980.0,2,Down,1
2799,16980.0,2,Down,1
2800,16980.0,2,Down,1
2801,16980.0,2,Down,1
2802,16980.0,2,Down,1
2803,16980.0,2,Down,1
2804,16980.0,2,Down,1
2805,16980.0,2,Down,1
2806,17010.0,4,Down,1
2807,17010.0,4,Down,1
2808,17010.0,4,Down,1
2809,17010.0,4,Down,1
2810,17010.0,4,Down,1
2811,17010.0,4,Down,1
2812,17010.0,4,Down,1
2813,17010.0,4,Down,1
2814,17010.0,4,Down,1
2815,17040.0,2,Down,1
2816,17040.0,2,Down,1
2817,17040.0,2,Down,1
2818,17040.0,2,Down,1
2819,17040.0,2,Down,1
2820,17040.0,2,Down,1
2821,17070.0,3,Down,1
2822,17070.0,3,Down,1
2823,17070.0,3,Down,1
2824,17070.0,3,Down,1
2825,17070.0,3,Down,1
2826,17100.0,2,Down,1
2827,17100.0,2,Down,1
2828,17100.0,2,Down,1
2829,17100.0,2,Down,1
2830,17100.0,2,Down,1
2831,17100.0,2,Down,1
2832,17100.0,2,Down,1
2833,17100.0,2,Down,1
2834,17100.0,2,Down,1
2835,17100.0,2,Down,1
2836,17100.0,2,Down,1
2837,17130.0,6,Down,1
2838,17130.0,6,Down,1
2839,17130.0,6,Down,1
2840,17130.0,6,Down,1
2841,17130.0,6,Down,1
2842,17130.0,6,Down,1
2843,17130.0,6,Down,1
2844,17160.0,5,Down,1
2845,17160.0,5,Down,1
2846,17160.0,5,Down,1
2847,17160.0,5,Down,1
2848,17160.0,5,Down,1
2849,17160.0,5,Down,1
2850,17160.0,5,Down,1
2851,17160.0,5,Down,1
2852,17160.0,5,Down,1
2853,17160.0,5,Down,1
2854,17160.0,5,Down,1
2855,17190.0,4,Down,1
2856,17190.0,4,Down,1
2857,17190.0,4,Down,1
2858,17190.0,4,Down,1
2859,17190.0,4,Down,1
2860,17220.0,5,Down,1
2861,17220.0,5,Down,1
2862,17220.0,5,Down,1
2863,17220.0,5,Down,1
2864,17220.0,5,Down,1
2865,17220.0,5,Down,1
2866,17220.0,5,Down,1
2867,17220.0,5,Down,1
2868,17220.0,5,Down,1
2869,17250.0,3,Down,1
2870,17250.0,3,Down,1
2871,17250.0,3,Down,1
2872,17250.0,3,Down,1
2873,17250.0,3,Down,1
2874,17250.0,3,Down,1
2875,17250.0,3,Down,1
2876,17280.0,4,Down,1
2877,17280.0,4,Down,1
2878,17280.0,4,Down,1
